3.083808445369020657e-01,2.469629640726004549e+00
-3.093896086505207865e-01,2.390457979338083128e-01
2.499591372887317142e+00,4.626266742071588389e+00
6.423493109147591085e-01,2.416138533770902264e+00
2.902906284719499741e-01,3.830510089546819152e+00
1.434152606869933733e+00,3.675291664229501265e+00
1.449098025324908168e+00,3.938731594287733895e+00
-8.968872130677054688e-01,1.126269198101283564e+00
-1.112533998357998488e-01,1.951098402197165571e+00
1.977095842159986905e+00,4.587219035704634074e+00
2.964544727322767637e-01,2.099214354280500849e-01
1.259846535430648728e+00,3.626351843148426735e+00
2.032324091228423502e-01,1.745101719503912241e+00
-3.800439717645871518e-01,2.819290977554271826e-01
5.117274709698905744e-01,2.333303139006085658e+00
-3.312053929616183279e-01,2.186902670199880383e+00
1.321354311489667754e+00,2.982515536881757967e+00
1.091697051575213129e+00,3.754222452582467007e+00
4.514337418588043604e-01,3.754286871214670640e+00
-1.493184200673733919e-01,2.936655625847617301e-02
2.210813453514138827e-01,1.799407401779530735e+00
7.479048605575435715e-01,1.122464865438071557e+00
1.387779286914299526e+00,4.194242133180361876e+00
1.484706162750237590e+00,-4.226258457110279032e-01
1.711646692125299296e+00,3.907488132887534604e+00
8.711496112332020036e-01,3.847770488770624997e+00
1.681282175030493820e+00,1.608278881362713797e+00
1.258041779067628374e+00,9.920206219214842136e-01
1.551473559316531414e+00,3.733614825046178254e+00
1.506641957436775758e+00,4.390842187030032484e+00
3.103179165214601465e+00,5.039984529591814422e+00
2.446783146660041819e+00,3.409903148709721332e+00
2.652165103945329783e+00,5.365536680323661045e+00
2.617165805724219751e+00,3.583048416749243792e+00
1.205173404716388452e+00,4.554680496599168293e+00
-3.176846879883121755e-01,1.391992783071227313e+00
7.069247820862005760e-01,3.951613728515831259e+00
9.485953780628212373e-01,8.256058741291631975e-01
-1.621711744506293407e-01,3.806516596722708812e-02
3.060203747455393142e+00,5.450824848787743093e+00
1.664579610645118501e+00,3.687701609247402423e+00
4.369791562951386155e-02,1.937914791140258552e+00
-3.125343686684829425e-01,1.357657732607786327e+00
1.367192902971197332e+00,4.848325302598432529e+00
-3.741496748137367323e-01,1.183137122128809393e+00
-1.625339168196677786e-01,3.970466319889187190e+00
1.640810322571520707e+00,6.003844755881097228e+00
1.514275671731347916e+00,5.498469442038711463e+00
1.267067051980151238e+00,4.655585157710898869e+00
-1.113429853033957251e+00,-9.484350734442514863e-01
-1.619967210991930529e-01,2.609315322735277221e+00
-3.789763050012477930e-01,8.982193747746420875e-01
4.073319293647517103e-01,2.141899956222626855e+00
2.009551761508358014e-01,3.577535253966878770e+00
2.303458200982007487e+00,4.189959669783810625e+00
1.421265544921556989e+00,3.734654230488837268e+00
8.504991464960970360e-01,3.996258263054312199e+00
1.674002689492343210e+00,4.766390236776816280e+00
1.385394782189925955e-01,2.195219476506217404e+00
2.089734750380253470e+00,5.077488766528561293e+00
6.766996438039598605e-01,4.172780579105607401e+00
2.105880780562956467e+00,3.967587693490670198e+00
-2.860200133050125881e-01,2.213442035585416967e+00
6.323156129510425494e-01,2.418136163317673226e+00
1.053035525725503962e+00,5.142067221765028506e+00
1.378457622819451389e+00,4.943381088148051106e+00
-9.796865315745735270e-01,2.075192323639568848e+00
1.138734290253018644e+00,5.409299962644583459e+00
1.000953681597461786e+00,4.081096233803112483e+00
-4.603697440891623138e-01,1.147617393410417463e+00
1.975449904902073950e+00,4.437521925282066348e+00
8.161976779617041711e-01,3.791736526688600950e+00
3.210761751654299001e+00,8.022598104724661283e+00
3.351159099096897576e-01,4.768358503256004077e+00
2.105591516044064804e+00,6.503749127641792249e+00
2.388506910413791040e+00,6.028366094952008147e+00
-1.580302221038321520e+00,6.209928533157125230e-01
5.993379960768425718e-01,3.107285484541676190e+00
1.327168410166881474e+00,2.498184139411841365e+00
1.809519555528518175e-01,-1.011566505752420575e+00
1.501690909674266550e+00,3.049260073791228542e+00
2.357554932223307809e+00,5.166963062240600202e+00
2.518948290949420077e+00,5.772444281478556150e+00
5.715002638981503402e-01,2.745302794202927554e+00
9.671464591147977963e-01,2.090925016539862735e+00
4.511554233630395983e-01,1.229205555672289618e+00
1.722627087711096072e-01,-1.752426054613147599e-01
8.407562301004505301e-01,-3.964500285985446126e-01
3.824264461705922935e-01,3.031604190813331545e+00
3.897658000674494305e-01,2.679117954428295700e+00
1.995867678593096883e+00,3.216218279953078074e+00
2.465352801817707551e+00,6.296722139203533075e+00
8.686128920896456496e-01,3.533204507097502667e+00
3.260287437036948344e-01,1.875262428206404985e+00
-8.368527268058256752e-03,8.988477793900679913e-01
1.377183181998041350e+00,3.334784041867516979e+00
5.769834046353684576e-01,6.331457900634074321e-02
9.012527664759006907e-02,2.220762396943111838e+00
-1.244900056269738542e+00,-4.030788880316436007e-01
-1.226879007356607154e-01,2.044434995801128530e+00
1.853605451468769427e-01,2.817074843934119777e-01
2.177176885868911116e-01,3.504592839954223216e+00
6.553875079589310815e-01,3.487238566840491494e+00
1.255985211635326060e+00,2.890578598557603573e+00
1.316190717027732715e+00,4.784027117504351168e+00
1.741017927260228415e+00,3.866133117428159238e+00
1.932373590043948042e+00,4.388797261527820126e+00
1.997434841351172219e+00,2.437579236332812371e+00
1.692804598820874862e+00,1.728446730753756988e+00
-6.507939277490182306e-01,1.020185198889597578e+00
4.315109963382427472e-01,2.759064601779078529e+00
3.674845417097782452e+00,4.650490826232624109e+00
8.238142744027100450e-01,3.553357058417318193e+00
1.915557812860517739e-01,1.273561768850333564e+00
3.839484481814142702e-01,8.210523800407374395e-01
-7.996145916381889318e-01,-6.409345764446903182e-01
1.190073655326247648e+00,3.525776878742882481e+00
1.049462128101523506e+00,4.559645832687409417e+00
8.937775949188622171e-01,2.296954563578319508e+00
1.842851280908719858e+00,1.766498967000017073e+00
1.839550418764765105e+00,4.696537193035108082e+00
5.601297821171717928e-01,3.758394393280525936e+00
1.128652623917206999e+00,1.530610688225322313e+00
7.648720073525454577e-01,2.140023599482716588e+00
4.457126962200167464e-01,1.411058015659085507e+00
1.605568740910349401e+00,3.738267670585640801e+00
1.112680389701724781e+00,3.648541391497669650e+00
3.238252980519763291e+00,5.864393717000354833e+00
-1.063575515979993114e-01,-3.908760951703151854e-01
1.483853773091530881e+00,5.058471170719785803e+00
1.682951394901782471e+00,5.909565125161554633e+00
1.540715760808985202e+00,2.947792404066771788e+00
9.385250647110829902e-01,3.128959113985446017e+00
1.738980887902803030e+00,4.534462156422812029e+00
5.760647459020485917e-01,2.109929634475308458e+00
7.646660222246202121e-01,2.409788741451242444e+00
-1.067864814812927943e+00,3.101771181146477652e-01
1.006973912311753150e+00,3.593061060186899525e+00
2.014139801765488791e+00,3.863489357887040843e+00
2.080053853218054805e+00,3.350677119825651751e+00
2.262458122242499758e+00,5.913459743803876734e+00
-2.561865166134378313e-01,1.600316077200121923e+00
-7.630526955147187707e-02,2.296519658190408819e+00
2.358410418530572983e+00,4.340005385466198184e+00
2.885262007122433303e+00,4.312267293120315870e+00
2.916978560438080459e-01,2.542214899185010424e+00
2.235763074728862598e+00,3.032477394214316835e+00
5.073959148620106330e-01,3.054753043399037971e+00
4.182591111215826496e-01,2.719939723713732604e+00
1.743135539205954432e-01,2.316630527129875272e+00
1.668643736379627374e+00,2.728200162274552198e+00
1.129121560418613335e-01,2.659808401995586991e+00
6.716187672125029096e-01,3.978854490353914919e+00
1.882904544938600599e+00,5.413606872237314960e+00
1.740514159024172391e+00,6.243722376444337030e+00
1.680154443037776391e+00,4.394173576232804024e+00
1.390028953080047813e+00,2.716259548100534715e+00
1.931381618418272161e+00,1.980576530933075396e+00
7.108527724644813084e-01,3.769178203119438741e+00
1.971815761642925935e+00,3.825123664053372785e+00
3.054319950263365779e+00,7.213299632196087607e+00
5.589675175628416870e-01,1.083684850302881086e+00
-9.292930878014127316e-02,1.404269113145560022e+00
6.015644254996064255e-01,2.728778062031489871e+00
-5.733852197217497171e-01,1.557312293185733054e-01
1.265568588063366917e+00,4.501062326926556167e+00
2.166336986592261038e+00,3.423387330877611490e+00
1.109677133744072952e+00,2.352207648720763267e+00
2.821872957983095898e-02,1.584769830261859136e+00
6.845425042104711366e-01,2.359857186319387345e+00
3.185583136185098585e+00,5.749382040000451610e+00
1.367756623896095425e+00,3.968684733776232321e+00
1.616403984439245267e-01,4.119406443828860453e+00
2.114871733313497426e+00,3.026060324393093914e+00
8.747871694234143902e-02,1.770255393837859792e+00
4.347969418225576810e-01,3.138049696081491646e+00
1.797378196192422450e+00,3.984390134803184491e+00
9.751876459945435505e-01,2.237311165726842521e+00
4.560647169279786750e-01,2.754692839292288031e+00
7.914683826684160151e-01,2.075984346193751939e+00
1.207918888088934439e+00,4.932663285300316502e+00
2.420005183483083577e+00,4.410374244287307732e+00
1.203259152441766400e+00,4.781007492804306480e+00
1.608768064472974046e-01,1.469293036661994289e+00
1.283946951779744161e+00,2.773130293683643277e+00
-2.747001555263528516e-02,1.128721618251380177e+00
-3.748341852894256920e-01,1.164625408461258393e+00
4.689821897956479857e-01,2.936925370044273453e+00
1.416839154508866550e+00,5.799091247789894155e+00
1.483185666369155387e+00,2.249719278084178598e+00
1.350056200668420248e+00,3.718416518590724973e+00
-6.103957926053205085e-02,1.495180148220963456e+00
1.614295221101898381e+00,4.150438887392043696e+00
1.685504810481707416e+00,2.628716596277540507e+00
2.252072486356525793e+00,6.113963442994897690e+00
3.099484134548549541e+00,5.791073039017411439e+00
1.146557502239923032e+00,4.013267074656644340e+00
9.440982221911187189e-02,4.075083754463144636e+00
-8.497356577521242293e-01,2.539776738428415115e+00
4.084692259344552268e-01,2.044391584262655215e+00
7.799200796830833005e-01,3.938061749748609230e+00
2.519179157552600579e+00,2.348150972686482874e+00
1.350924928056644436e+00,2.983296089813948448e+00
7.168490864849703659e-01,1.640509474765714959e+00
4.814765509802384491e-01,3.802653595452234470e+00
1.047455128653710599e+00,7.011256874788576177e-01
2.018958413022072129e+00,6.621962870236577814e+00
2.932093031561831431e+00,5.279860538282120430e+00
7.048538350891420112e-01,3.539962241693118017e+00
2.120775287904870243e+00,2.208364142229931382e+00
1.982915827512881091e+00,4.315063929809138443e+00
3.353448061334537433e-01,1.378745074519291514e+00
1.635238834794490170e+00,3.944029488088210300e+00
9.968143829198261585e-01,3.526975768328986405e+00
-1.318701134287547649e-01,2.000668037350330053e+00
1.569562662018532340e+00,2.847878317840765838e+00
1.602878458435508691e+00,1.780898288648967487e+00
1.608115039961940163e+00,4.350610000007816502e+00
1.246613536206998107e+00,2.670991264200251791e+00
1.328084297837319738e+00,2.161996064702238485e+00
-1.405045574116611906e+00,9.721699507952994423e-01
2.439350815748878354e+00,4.762549077076652537e+00
9.911979074918552124e-01,1.955151588823846875e+00
-7.175323402975237741e-01,2.266786853769129806e+00
1.810468754386029833e-01,8.416240380886446104e-01
2.482171365451930178e+00,4.919276021455917025e+00
1.539145639618477723e+00,3.944072927027153064e+00
-6.977758734360151038e-02,3.199431446268813595e+00
6.798463439208670689e-01,3.577708155943907897e+00
1.001858657224626858e+00,3.561475370215332337e+00
1.379673500292731614e+00,6.280444359743235339e+00
2.122494345967670171e+00,4.867796152529463072e+00
1.298826572344979446e+00,3.048954802744396897e+00
6.493898924320729016e-01,1.206451583673418648e+00
4.980537567123504150e-01,4.568990542489755668e+00
1.104045859705165444e+00,4.568949069016142062e+00
2.045098574063905605e+00,3.299704467837632382e+00
-8.423045101732673512e-01,2.043130390498174798e+00
9.404370600819902393e-01,5.008633814717173394e+00
-7.415450872424780293e-01,-2.142207034234466789e-01
1.657876279364752570e+00,2.480506796922671953e+00
1.885610184724749061e+00,5.229256928294809370e+00
2.452766351594227956e+00,3.725078176994967016e+00
1.267313663465356566e+00,2.422497473934066115e+00
2.093322258855875528e+00,2.196497215451055141e+00
2.720188053365919068e+00,5.373363633265300976e+00
-9.776754641114608901e-01,3.290250153656955057e-01
2.301941192243845080e+00,5.729884956449952327e+00
1.016230605120296282e+00,4.120036712266591294e+00
2.160354344218878175e+00,6.497387246693867802e+00
1.190133126031320376e+00,3.665348676841587050e+00
1.623426510930688682e+00,5.065620424423524781e+00
1.337504751687013105e+00,2.016154632715115191e+00
1.601347121429694154e+00,3.499548655745435166e+00
1.216638804956825526e+00,5.826047973279371739e+00
1.731964376012110840e+00,3.601961539246714139e+00
9.576593488318310143e-01,1.285538303177817809e-01
1.640375616513503054e+00,3.778876588488333077e+00
-3.607785677384378609e-01,2.013716791623049840e+00
1.392701173817076477e+00,2.489105863742528069e+00
9.410054173926307719e-01,4.756375758124242736e+00
-9.276939688132339601e-01,2.474953290954364782e-01
1.738774322687735907e+00,3.537848501396954948e+00
3.119259943061024387e+00,1.244543690962650828e+00
1.514119494077492245e+00,6.142601643584280069e+00
-6.857262604109264359e-01,2.114235349947524600e+00
1.234159449142586906e+00,3.758442417035892547e+00
-6.184589729265099756e-01,-6.160735500173055712e-01
6.969110413833053963e-01,3.250108645324252699e+00
1.661419962681196294e+00,5.294544848537134918e+00
1.601927372120747428e+00,1.706549098780670848e+00
9.320962515769066759e-01,1.860843562421589104e+00
6.854001877596789249e-01,2.179423041276939088e+00
1.316712569005398237e-01,1.705456873427439124e+00
1.485193153058682825e+00,1.643619741555740976e+00
1.040886708291548057e+00,2.766721495524505414e+00
2.702436059183753514e+00,6.494732705336806688e+00
6.474569066163585740e-01,8.828838265683649489e-01
1.780360702286536645e+00,4.207988827544276944e+00
-1.020354433945362960e-01,2.300898653604629196e+00
-1.062044708213880639e-01,1.817770031307937018e-01
2.355208062474998698e+00,5.448754112940184413e+00
7.201279920974190674e-02,4.928941944463671732e-02
-1.540381932664260933e-01,1.155953521210241419e+00
2.367567651517299865e+00,4.098377092953139567e+00
-2.745654020885472946e-01,1.930598497574373740e+00
1.554683524275803475e+00,1.139222607671494858e+00
1.365144629906077212e+00,5.933074456760898840e+00
2.252793478279987660e+00,3.228923203001888176e+00
1.348063812673955031e+00,3.853719654582531184e+00
2.872090927505136726e+00,6.108820919602143462e+00
4.535290601403625388e-01,3.442190978750848895e+00
1.529881559860875262e+00,2.999315245219097203e+00
2.373337486974542276e+00,1.518797951336831709e+00
2.644964543127139578e-01,1.681201094959434039e+00
2.062419012868575763e+00,6.444512602438950744e+00
8.536067838879547454e-01,4.413056592710313808e+00
2.023280621491118758e+00,4.031920716618782485e+00
1.776562059163503626e+00,2.504781916166115341e+00
1.271507138973478446e+00,4.116682515813304022e+00
8.050681893666795652e-01,2.749532446226130578e+00
1.349091998315010033e+00,3.509372305863331487e+00
-6.008587861931700136e-01,1.968833544091369792e+00
2.773752941249793658e+00,5.933042928329072652e+00
1.346566361688733782e+00,3.125505620143512964e+00
-1.714893430512209882e-02,1.911740876779963516e+00
1.753195878907259253e+00,5.483397925313260757e+00
7.301989285511141237e-01,5.213010328925756554e+00
1.346216770036866794e+00,4.637908629280559580e+00
1.709169856509988428e+00,5.016743095830445753e+00
2.251061019644922112e+00,3.656769170132518898e+00
2.207573471490073214e+00,4.693336981979776112e+00
2.845242412298719659e-01,3.834186701339374004e+00
1.691747692206890807e-02,2.651489992155269260e+00
6.692806970357485508e-01,2.499266781782054636e+00
2.140551483784808084e+00,5.593466296743817345e+00
1.370200443117116196e+00,5.379134302721641170e+00
8.362368445367511782e-01,2.096250394586288923e+00
6.053770543076730792e-01,1.122200630247302211e+00
3.157136457358483916e+00,5.471831783715256137e+00
1.880312758189166988e+00,2.574571133708588810e+00
-1.016712211614123618e-01,2.070437701487187532e+00
1.353306751671115915e+00,2.125337943057463264e+00
3.707916203639001207e+00,7.283973207248301662e+00
5.228500197756545953e-01,2.950921638778319256e+00
1.853525688980441677e+00,4.313612738264604118e+00
5.095303932166687089e-01,1.188006147277474334e+00
2.071163816331974772e+00,3.855264645676527824e+00
2.298053150199764527e+00,4.484634223310880685e+00
3.515886656927167397e-01,1.775921544654581075e+00
2.061339482321474570e+00,1.654479717405898720e+00
4.027503565822498910e-02,2.613784161525586125e+00
3.570644685022422937e+00,6.425099066248987967e+00
2.807223728989615363e+00,5.330271521777991239e+00
2.347757369862134569e-01,3.703555478149215041e+00
6.376116715059938489e-01,4.702121520808952404e+00
4.318552108902097286e-01,1.082143823330948162e+00
5.559110885989716477e-01,2.398386813976737919e+00
1.823622149311237450e+00,4.795439223865707312e+00
1.149063300394119969e+00,2.268249978788837939e+00
1.508740513289435370e+00,2.213388494074712387e+00
1.625746867920852434e+00,6.142851219679192454e+00
4.219974409003635074e-02,3.329436072713459982e+00
8.999806091308222289e-01,4.635067043301187795e+00
1.810844296554779742e+00,5.740586347158387781e+00
-4.207278575318111891e-01,1.038107243787531386e+00
6.414649079135861243e-01,2.610579215095008898e+00
1.640950013991617773e+00,4.748692526270046343e+00
-5.241927293282546696e-01,3.224011696298366481e+00
1.293549621660678328e+00,5.008575602783379210e+00
7.483275031192135884e-01,1.206900991729838557e+00
1.081580390397916647e+00,1.933219678630037963e+00
3.553851667271907822e-01,-9.971778129032315974e-02
1.276815903532788843e+00,4.100578040729408791e+00
6.680610664543334964e-01,1.543871838418654718e+00
-1.568277897527110554e+00,6.571681883518496470e-01
2.169012879071575028e+00,5.358708267414421300e+00
-6.824377765217271019e-02,2.303514773649696146e+00
8.204213011001382228e-01,3.961927430328966437e+00
8.774104907078654758e-01,2.124199707059768016e+00
-3.096288677419316571e-01,-1.270067241939089264e+00
9.414518820474081506e-01,1.780028294096743124e+00
-4.349273479544739640e-01,2.630602600232971433e+00
4.561925518176956906e-02,2.058280903939973427e+00
-1.006492283006001909e-01,2.691249309958135161e+00
1.171465970985846150e+00,1.782552903312962567e+00
-9.206745955203987641e-02,3.621591372878936177e-01
1.929367286487175814e+00,2.727366224632861602e+00
6.468078274679002204e-01,3.456419203681911689e+00
1.085234249710248511e+00,1.485681904444658086e+00
2.163193626882121912e+00,2.706941260315078868e+00
8.176677186346111847e-01,2.518966546710061039e+00
1.945022558175177441e+00,6.629451807371006034e+00
-1.134325911247791474e+00,-1.235694385791926031e+00
4.996292171226107692e-01,9.355136426804624428e-01
2.990521848598067578e+00,4.098305638925721972e+00
9.166506828935113704e-01,1.763817938833835086e+00
1.933689516610514580e+00,3.719869336375070112e+00
1.450670752777841965e+00,3.976134708114552829e+00
1.279099001376020173e+00,3.786926312943463824e+00
2.968769741473583856e+00,2.586201247129273906e+00
6.282272033369568076e-01,2.114112242841488687e+00
6.544607745434445345e-01,2.272348393083666984e+00
-5.933666588361534711e-01,5.087011207394649404e-01
5.330630339294968323e-01,1.894869036081190172e+00
9.089991990030590330e-01,1.561084091169945953e+00
8.092468532149010851e-01,3.097705021442689777e+00
1.115346963359356902e+00,2.550630317947662817e+00
4.088296052262655467e-01,2.584977144903640500e+00
6.641331317356953257e-01,2.067083564066602541e+00
1.835517390514348479e+00,2.867516169242726676e+00
1.786406443203762739e+00,3.825862429484900851e+00
8.947654679091063823e-01,1.873393943147178442e+00
1.833384948273433901e+00,5.054325556724685420e+00
1.725870314700039820e-01,3.194769551979626865e+00
2.006540259211506694e+00,4.013739298823850277e+00
1.101891419025010865e+00,1.467164179633975163e+00
6.096278699377077892e-01,3.483783740627275360e+00
2.582634441625024202e+00,3.196663748690139695e+00
7.680306284783650073e-01,3.728763036946447507e+00
1.341683865791623909e+00,8.480279225393401177e-01
2.334089360512217048e+00,3.373631827265931804e+00
2.200300196200771774e-01,6.494241176280697303e-01
2.757674644669936281e-01,6.788911543329181342e-01
1.475831070095285913e+00,3.891650362168430188e+00
6.383850582807045759e-01,2.370595438482197892e+00
2.391615603046502780e+00,5.005606427846682749e+00
1.827910598980884149e+00,3.416521636590899913e+00
1.145781875427108965e+00,2.998852492041701456e+00
9.973373965941583208e-01,1.585289837263898827e+00
9.507933691500747297e-01,4.982649441003704105e+00
1.699730757912187196e+00,6.583289564817192741e+00
-8.105180214281126894e-01,2.581551377894122368e+00
1.405490544473098069e+00,4.694694914237068417e+00
7.823987436657697803e-02,2.006130870599793337e+00
1.091344148160688476e+00,3.839966886120426803e+00
3.387295402094078867e+00,4.687118041458957052e+00
1.212270949657887620e+00,4.724409411073835940e+00
3.772163943789600182e+00,7.731601084691463122e+00
9.936870338464474095e-01,2.243493412962275890e+00
1.305136325372097117e+00,3.370846636242405658e+00
1.973927408606552358e+00,4.540093100162599704e+00
1.875274319189420558e-01,3.712758194053751737e+00
1.826817674189613605e+00,2.336368885916900506e+00
1.959023065053001833e+00,2.659287934029526124e+00
2.334978620244002601e-01,1.629670178281299453e+00
2.902150404571922637e-01,1.931607669040084074e+00
1.008730959673180161e+00,1.692440118131842253e+00
1.355389227884338466e+00,2.279298039282331878e+00
-1.043281503741297911e-01,1.143054923527066391e+00
4.790124774154819187e-01,1.298254159563284826e+00
1.386642259335083560e+00,3.317124713513380563e+00
1.960162132304090754e+00,3.933161890835625840e+00
1.385249984636556242e+00,5.295697784966834298e+00
3.114314718687575034e+00,5.910396654047035625e+00
3.168837796220342895e-01,5.788299644117897991e-01
1.808184125226509842e+00,5.869694771838544156e+00
1.828765503046590357e+00,4.397843919734836682e+00
1.410054599899073668e+00,5.518187854919512247e+00
-7.902922479948650825e-01,-6.470167866740181850e-01
4.103230999254486866e-01,3.142942780356071886e+00
-2.535477240505024099e-02,-1.375586448259369377e-01
2.282708220027553914e+00,6.900526585662248635e+00
-1.124621313047757809e-01,1.885468188154433955e+00
2.557968828399156402e-01,-1.975111354129158059e+00
1.024568699555451490e+00,4.255124133344533988e+00
1.289793746490284665e+00,2.170830408664961020e+00
9.341084876516313473e-01,2.846114398743798901e+00
-6.247952947614301422e-01,1.516155283279357668e+00
1.670745157612940623e+00,5.014682732043499236e+00
1.941945114635376113e+00,4.588502350990951051e+00
6.514542120127111424e-01,2.046042751622606737e+00
-2.073240290143638642e-01,1.101010603836167112e+00
-7.074320867820595993e-01,3.044481016780478111e+00
5.854741115800472517e-01,1.436281138582516048e+00
1.094195047507119378e+00,8.975285851416612282e-01
4.283335046107269450e-01,2.837100604033375273e+00
2.176841345944151573e+00,3.542145166807825429e+00
1.156451049768689288e+00,3.676606110182248255e+00
2.038743318174147667e+00,6.323256353825682297e+00
9.174934729319886850e-01,3.213766364686931887e+00
-1.154958182939858080e-01,-6.781632401127333232e-01
-1.655531338184391910e+00,-1.226432667047961722e+00
1.626098015709033895e+00,4.272822142996667516e+00
6.279991994810617539e-01,2.685252783490868378e+00
2.485052459044563733e+00,3.887147744352142276e+00
1.341865106720245837e+00,3.198630176989293528e+00
1.783744489941543332e+00,3.830668335292478410e+00
-2.021100036216416207e+00,-1.434711301626423463e-01
2.112444107575635499e+00,4.804032654969142335e+00
1.479047434362584568e+00,4.738544955471799547e+00
4.170056936052687346e-01,3.749659198798406479e+00
6.630472910571594269e-02,9.663166107454101983e-01
1.364934067292394637e+00,3.783850500678566764e+00
1.003535221431695934e+00,5.034713787212583114e+00
-3.368349028790462718e-01,1.903748135596805113e+00
1.420580169946106697e+00,4.092746710557102929e+00
6.115853331321242647e-01,2.024410575382118438e-01
3.411605423494019629e-01,-1.046037040599061996e+00
1.734316521983004566e+00,3.691647798829036820e+00
-1.145159028758492070e+00,-2.943260216377057148e-01
2.387967768965186366e+00,5.535384810445177273e+00
5.105682053715948632e-01,3.745027128266489758e+00
-6.633282604542987126e-01,-1.297956452770623770e+00
7.415048219449200673e-01,1.445975522971308047e+00
4.150957043970909810e-01,1.748531269175923608e+00
8.852667314259358156e-01,1.915712588179369069e+00
3.012288084945999866e-01,1.891002637826057153e+00
1.343493319671535957e-01,4.320996263549456984e-01
2.629526988527568498e-01,2.433718153505315840e+00
7.574770689313856664e-01,2.461756888770277651e+00
8.547961370008143600e-01,3.864660126550703012e+00
8.268093911167755383e-01,1.475747272172364344e+00
3.435653794573436670e-01,3.520933237154729500e+00
1.372268445364443590e+00,3.682390539905611604e+00
-2.816396699856005270e-01,1.132708538837200907e+00
1.092381921954705293e+00,2.191627208773187618e+00
8.210741671751522475e-01,1.901188732454345720e+00
8.137938587326263296e-01,3.265310776998193276e+00
2.130485031551218267e+00,5.278739898192506885e+00
4.121747933422537091e-01,5.638134266415169016e-01
1.186393908553571075e+00,3.640019153018974052e+00
7.603374563061324753e-01,2.819055411615447593e+00
1.962299815367789968e+00,3.635000997707301895e+00
-4.029545914688803521e-01,2.983424265580038703e+00
3.761302772499444114e-01,3.210525152632730972e+00
1.481332002285580263e+00,3.653840403130063308e+00
2.154967714427196146e-01,9.120360479425246858e-01
2.129895587976297300e+00,3.343892606752052465e+00
8.422772924868749955e-01,3.736221963502035059e+00
7.330896521161887058e-01,3.699333090628210474e+00
6.115317989168304047e-01,3.978020166290014537e+00
1.395819277102098743e+00,2.305969649300618318e+00
1.681063404605330991e+00,2.178508453496935893e+00
1.993442328723853851e+00,4.595651338865043734e+00
2.893432200948778954e-01,1.313262778550982279e+00
-1.462788317193677301e+00,-2.096498164478366455e-01
4.763587876578683211e-01,1.730048652080349747e+00
1.453090953892601789e+00,4.864668463898759398e+00
1.955379539172382275e+00,5.839851641805411830e+00
