0.381984,3.83354
2.11245,1.71952
1.47933,2.49297
1.04882,3.0189
1.05128,3.01589
2.17309,1.64543
-0.252631,4.60882
1.42893,2.55454
0.7597,3.37211
0.265837,3.97543
0.602508,3.56414
1.25143,2.77138
2.3155,1.47146
1.3898,2.60234
-0.223553,4.5733
0.28716,3.94938
0.943263,3.14786
1.59279,2.35436
0.600094,3.56709
1.08305,2.97708
0.928892,3.16541
0.901629,3.19872
0.312539,3.91838
1.11603,2.9368
1.16381,2.87843
0.123467,4.14936
-0.154445,4.48887
0.374593,3.84257
0.334532,3.89151
1.21853,2.81158
0.693014,3.45357
0.342566,3.8817
0.81489,3.30468
1.15124,2.89378
0.224931,4.02541
0.020908,4.27465
1.41576,2.57063
1.80056,2.10054
0.692418,3.4543
1.60021,2.34529
1.05211,3.01488
1.60896,2.33461
0.0251883,4.26942
0.871113,3.236
0.737085,3.39973
1.72985,2.18692
1.04906,3.01861
0.83161,3.28426
1.37832,2.61637
2.12382,1.70563
0.842743,3.27066
0.391085,3.82242
0.621413,3.54104
0.386634,3.82786
0.0588164,4.22834
1.75058,2.1616
1.1552,2.88894
0.488922,3.7029
1.45697,2.52029
1.62816,2.31114
-0.250895,4.6067
0.492742,3.69823
0.196949,4.05959
0.0205371,4.2751
1.43009,2.55312
1.08552,2.97407
0.438544,3.76445
0.31717,3.91272
0.171782,4.09034
1.8164,2.08119
1.5941,2.35275
2.29918,1.4914
0.610118,3.55484
1.61903,2.3223
1.15639,2.88749
0.351415,3.87089
0.95128,3.13806
0.494964,3.69552
1.41858,2.56718
2.606,1.11657
1.61297,2.32971
0.643841,3.51364
1.11716,2.93541
0.748233,3.38611
1.70402,2.21848
1.89327,1.98728
1.545,2.41274
0.67308,3.47792
1.81493,2.08298
1.64883,2.2859
1.20112,2.83285
-0.361301,4.74158
2.25828,1.54137
1.84964,2.04058
1.2988,2.71352
1.61096,2.33216
1.06027,3.00492
0.740866,3.39511
0.764768,3.36591
2.03122,1.81875
1.32355,2.68328
1.25652,2.76517
1.62031,2.32074
1.39283,2.59864
1.70726,2.21451
0.914075,3.18351
1.30503,2.7059
1.00473,3.07276
1.36101,2.63752
1.43866,2.54266
0.949223,3.14057
1.54848,2.4085
0.365948,3.85313
0.611062,3.55369
0.945458,3.14517
1.83069,2.06373
0.64475,3.51253
1.57708,2.37355
0.588229,3.58158
2.23036,1.57547
1.39062,2.60134
1.87768,2.00632
1.8856,1.99665
0.79237,3.33219
1.20191,2.83188
0.613798,3.55035
1.16651,2.87512
1.09755,2.95937
1.73084,2.18571
0.0469704,4.24281
-0.437089,4.83416
0.517191,3.66837
0.370541,3.84752
1.15581,2.88819
0.663441,3.4897
1.16938,2.87161
0.278454,3.96002
-0.168437,4.50596
1.40676,2.58162
0.979154,3.10401
0.674384,3.47633
0.363167,3.85653
1.6955,2.22888
1.59027,2.35744
1.40262,2.58668
1.27739,2.73967
1.68289,2.24429
1.53433,2.42577
1.5056,2.46088
1.66357,2.26789
1.03819,3.03189
0.966345,3.11966
0.067842,4.21731
0.460277,3.7379
1.95114,1.91658
-0.0438119,4.35372
0.685865,3.46231
-0.0312583,4.33838
2.10777,1.72523
0.731848,3.40613
2.16497,1.65536
-0.358682,4.73838
1.13844,2.90941
3.17843,0.417257
0.433163,3.77102
1.56118,2.39298
1.08749,2.97166
1.1139,2.93939
0.320125,3.90911
0.637824,3.521
1.36623,2.63113
1.48488,2.48619
0.331648,3.89504
1.63863,2.29836
2.1068,1.72641
0.88898,3.21417
1.24493,2.77932
0.769633,3.35997
-0.173619,4.51229
0.900618,3.19995
2.39377,1.37584
2.04462,1.80238
0.665831,3.48678
1.04352,3.02538
1.19949,2.83483
1.0783,2.98289
0.9458,3.14476
1.36714,2.63002
0.60059,3.56648
0.37856,3.83772
0.43715,3.76615
1.66068,2.27142
0.800714,3.322
0.0426122,4.24814
1.03946,3.03034
0.671637,3.47969
2.25387,1.54676
2.7573,0.931732
0.994109,3.08574
1.79252,2.11036
0.352666,3.86936
0.476959,3.71752
2.47776,1.27323
1.69648,2.22769
1.41723,2.56884
1.52392,2.43849
1.30171,2.70996
1.94983,1.91819
1.02034,3.05369
1.20501,2.82809
0.556431,3.62043
1.71611,2.2037
0.519793,3.66519
0.853387,3.25765
1.43953,2.54159
1.47178,2.50219
1.50529,2.46126
0.833748,3.28164
0.375153,3.84189
1.99674,1.86088
0.79958,3.32339
1.03103,3.04063
1.11334,2.94008
0.483736,3.70924
0.685004,3.46336
0.911139,3.1871
1.74715,2.16579
1.32327,2.68362
0.614362,3.54966
0.588635,3.58109
0.403267,3.80754
1.53748,2.42193
1.7144,2.2058
0.654982,3.50003
1.58012,2.36984
1.62358,2.31674
1.45086,2.52774
0.306327,3.92597
0.0298725,4.2637
1.67807,2.25018
1.49401,2.47504
0.737612,3.39909
1.27102,2.74745
0.564704,3.61032
-0.0316177,4.33882
1.01562,3.05946
0.525971,3.65764
1.23538,2.79099
1.66725,2.2634
0.880202,3.22489
0.417942,3.78961
0.406654,3.8034
1.58173,2.36787
1.58311,2.36619
-0.0722674,4.38848
0.895591,3.20609
1.45968,2.51698
1.14035,2.90708
0.509058,3.6783
0.116584,4.15777
0.982526,3.09989
0.64795,3.50862
1.76921,2.13884
0.875399,3.23076
0.473844,3.72132
0.594552,3.57386
0.341878,3.88254
0.678389,3.47144
1.5524,2.4037
1.59517,2.35145
1.39081,2.6011
0.581237,3.59013
0.387278,3.82707
0.296369,3.93813
1.81474,2.08321
0.012655,4.28473
0.727629,3.41129
0.726708,3.41241
1.41389,2.57292
-0.0727923,4.38912
2.04282,1.80458
1.06288,3.00173
0.928538,3.16584
1.41975,2.56575
1.29932,2.71287
1.1555,2.88857
1.69222,2.23289
1.20911,2.82308
0.911602,3.18653
1.38807,2.60446
0.794957,3.32903
0.188172,4.07031
0.845158,3.26771
1.23829,2.78744
-0.490056,4.89887
1.15168,2.89325
1.85092,2.03901
0.996211,3.08317
1.33865,2.66483
1.3928,2.59868
0.0534638,4.23488
0.0270411,4.26716
1.04295,3.02607
0.615614,3.54813
1.35201,2.6485
1.78985,2.11363
0.909165,3.18951
1.24047,2.78477
0.240979,4.0058
1.20867,2.82362
1.86425,2.02273
1.32737,2.67861
1.19954,2.83478
1.02231,3.05129
-0.369333,4.75139
1.20458,2.82862
0.271019,3.9691
0.283612,3.95372
0.623721,3.53822
1.04965,3.01788
2.20601,1.60522
-0.00646573,4.30809
1.27329,2.74468
1.19056,2.84574
2.42538,1.33723
0.494858,3.69565
1.36377,2.63414
1.40449,2.5844
0.457042,3.74185
1.27308,2.74494
0.88576,3.2181
0.756412,3.37612
0.466502,3.73029
0.964348,3.1221
1.28353,2.73217
1.17776,2.86138
1.30775,2.70258
0.530933,3.65158
0.801381,3.32119
1.25384,2.76844
0.447777,3.75317
1.42409,2.56045
1.29124,2.72275
1.04372,3.02513
0.716455,3.42494
0.224804,4.02556
0.589267,3.58031
1.16505,2.87691
1.76524,2.14368
0.443499,3.75839
1.18391,2.85387
1.58985,2.35795
2.16315,1.65758
1.72086,2.1979
0.565623,3.6092
0.0494887,4.23974
1.4443,2.53577
0.391532,3.82188
0.408209,3.8015
1.90855,1.96862
0.694518,3.45174
1.21941,2.8105
1.51389,2.45075
0.471104,3.72467
0.505771,3.68232
1.50614,2.46022
0.439983,3.76269
1.4158,2.57058
0.104258,4.17283
0.669904,3.4818
0.418753,3.78862
0.778251,3.34944
1.98895,1.87039
0.938832,3.15327
0.952517,3.13655
1.04038,3.02921
1.48388,2.48742
0.87117,3.23593
1.0353,3.03542
1.61616,2.32581
1.39683,2.59375
0.439969,3.7627
1.12833,2.92177
0.854835,3.25588
1.57455,2.37664
0.755244,3.37755
0.461334,3.7366
0.801585,3.32094
0.618224,3.54494
0.567659,3.60671
0.791592,3.33314
1.91002,1.96682
1.07646,2.98514
1.10911,2.94525
1.34537,2.65662
1.64952,2.28506
0.985745,3.09596
1.31432,2.69455
2.34161,1.43957
1.17758,2.8616
-0.154271,4.48866
0.836031,3.27886
1.45575,2.52177
0.963957,3.12257
1.16691,2.87464
0.516636,3.66904
1.58149,2.36816
1.16134,2.88144
1.12967,2.92013
-0.307632,4.67601
1.82275,2.07343
0.567886,3.60644
0.0914692,4.18845
0.964143,3.12235
1.23755,2.78834
0.0654668,4.22022
2.29143,1.50087
1.19483,2.84053
0.98741,3.09392
1.06788,2.99562
1.92347,1.95038
0.941753,3.1497
0.247431,3.99792
1.48501,2.48603
0.927414,3.16722
0.497814,3.69204
1.39563,2.59522
0.616452,3.5471
0.707226,3.43621
1.50639,2.45991
0.54807,3.63064
0.423245,3.78314
0.320129,3.90911
1.06607,2.99783
1.29699,2.71573
0.970175,3.11498
1.25785,2.76354
1.13341,2.91556
1.61656,2.32532
1.64978,2.28473
1.43119,2.55178
0.710785,3.43186
1.45203,2.52632
0.998411,3.08048
1.58017,2.36978
0.690221,3.45698
0.702559,3.44191
1.56177,2.39225
0.235928,4.01197
1.12161,2.92998
1.80763,2.0919
1.2626,2.75773
1.34872,2.65253
1.63058,2.30819
1.18616,2.85113
0.608911,3.55632
1.36956,2.62707
0.408396,3.80128
2.32297,1.46234
0.548578,3.63002
2.00198,1.85448
0.905049,3.19454
0.0993631,4.17881
1.3733,2.6225
-0.0809405,4.39907
0.362233,3.85767
1.14515,2.90122
1.32212,2.68502
0.577238,3.59501
0.34014,3.88466
0.42404,3.78216
-0.289376,4.65371
2.102,1.73228
-0.258026,4.61541
1.63918,2.29769
1.15576,2.88826
0.636868,3.52216
2.16953,1.64979
1.56788,2.3848
0.834786,3.28038
-0.574165,5.00162
0.143378,4.12504
0.00661449,4.29211
0.751799,3.38176
0.74235,3.3933
1.76866,2.13951
1.07306,2.98929
0.432776,3.77149
1.01084,3.0653
2.29217,1.49997
0.200836,4.05484
1.18147,2.85685
0.741283,3.3946
-0.542163,4.96253
-0.239064,4.59225
0.166313,4.09702
2.25579,1.54441
1.41426,2.57246
0.496546,3.69359
1.71662,2.20308
0.603741,3.56263
1.6211,2.31977
0.236292,4.01153
1.83831,2.05442
1.50722,2.4589
-0.207856,4.55412
3.13545,0.469775
0.93321,3.16014
2.10118,1.73328
0.747051,3.38756
1.31693,2.69136
0.783573,3.34294
1.65527,2.27804
0.468299,3.7281
0.600455,3.56665
0.98041,3.10248
1.1811,2.8573
1.0969,2.96016
1.4759,2.49715
1.26909,2.74981
0.397169,3.81499
0.608645,3.55664
2.10249,1.73168
2.3501,1.42919
1.42456,2.55988
-0.316607,4.68698
1.22393,2.80498
0.37945,3.83664
1.54302,2.41516
0.598877,3.56858
0.476416,3.71818
1.41461,2.57203
0.836729,3.278
-0.00843309,4.3105
1.29364,2.71982
1.53483,2.42517
0.775284,3.35307
0.867285,3.24067
0.805236,3.31648
0.613009,3.55131
1.09757,2.95935
1.36506,2.63257
0.404975,3.80546
0.968878,3.11656
1.26773,2.75147
-0.392687,4.77992
1.32404,2.68268
-0.831118,5.31553
1.06451,2.99974
1.88831,1.99334
1.62339,2.31697
1.40026,2.58956
0.196106,4.06062
0.687648,3.46013
1.56831,2.38426
1.29438,2.71892
0.905191,3.19437
0.486442,3.70593
0.268057,3.97272
0.423242,3.78314
0.806847,3.31451
0.65259,3.50296
1.68585,2.24068
0.619009,3.54398
1.12187,2.92965
1.09146,2.96681
1.23673,2.78934
-0.29039,4.65495
1.33291,2.67184
0.971987,3.11276
0.501888,3.68706
0.604024,3.56229
1.18913,2.84749
1.33363,2.67096
1.62353,2.31681
0.966991,3.11887
1.02477,3.04828
1.65726,2.2756
1.72015,2.19877
1.10304,2.95267
0.0807242,4.20158
1.09571,2.96162
0.684867,3.46353
2.05068,1.79498
0.177659,4.08316
2.45944,1.29561
1.31671,2.69163
0.68781,3.45993
2.02665,1.82434
0.855406,3.25519
0.77056,3.35884
0.29569,3.93896
1.30483,2.70615
-0.337661,4.7127
0.734962,3.40233
0.386652,3.82784
-0.0467931,4.35736
1.49502,2.4738
0.977737,3.10574
1.31626,2.69218
-0.209464,4.55609
0.765254,3.36532
1.80242,2.09827
-0.0596714,4.37309
0.982403,3.10004
0.393204,3.81984
0.739866,3.39634
0.293315,3.94186
1.0657,2.99828
1.54175,2.41671
1.56078,2.39346
0.905081,3.1945
0.168939,4.09381
0.433387,3.77075
1.22352,2.80548
0.444573,3.75708
1.01667,3.05818
1.32384,2.68292
1.11302,2.94047
0.532094,3.65016
0.794122,3.33005
0.453771,3.74584
0.747831,3.38661
0.673376,3.47756
0.385698,3.82901
0.356488,3.86469
0.534063,3.64775
1.12824,2.92188
1.06981,2.99326
0.173293,4.08849
1.06475,2.99944
0.93482,3.15817
1.00546,3.07187
0.0749554,4.20862
0.607896,3.55756
1.61347,2.3291
0.173281,4.0885
1.73373,2.18218
1.58542,2.36337
0.712456,3.42982
1.89332,1.98722
2.73849,0.954722
0.61382,3.55032
0.814443,3.30523
1.23757,2.78831
1.29167,2.72222
0.501298,3.68778
0.660905,3.4928
1.72645,2.19108
1.24776,2.77587
2.70219,0.999058
0.658705,3.49549
0.808235,3.31281
1.39188,2.5998
0.864549,3.24402
1.02877,3.0434
1.74989,2.16244
0.746336,3.38843
1.44519,2.53468
1.30284,2.70857
1.27072,2.74781
1.07637,2.98525
0.103841,4.17334
0.861005,3.24835
2.05985,1.78377
-0.428237,4.82335
0.0340705,4.25857
1.61732,2.32439
2.22464,1.58247
0.295724,3.93892
0.753104,3.38016
0.85582,3.25468
0.273266,3.96636
1.52202,2.44082
0.999359,3.07933
0.998112,3.08085
2.44217,1.31671
0.730576,3.40768
2.21445,1.59491
1.57866,2.37162
0.611761,3.55283
1.23473,2.79178
0.340288,3.88448
0.583458,3.58741
1.33974,2.66349
